parcelid,State,County,taxrate
11319649,California,Los Angeles,1.52
12137474,California,Los Angeles,1.17
11922878,California,Los Angeles,1.32
12118853,California,Los Angeles,1.16
10962105,California,Los Angeles,1.25
11851369,California,Los Angeles,1.58
10820131,California,Los Angeles,1.23
14243463,California,Orange,1.11
13070746,California,Los Angeles,1.27
14470784,California,Orange,1.0
14469857,California,Orange,1.0
12480670,California,Los Angeles,1.18
11161511,California,Los Angeles,1.43
13972128,California,Orange,1.39
12518496,California,Los Angeles,1.41
12816117,California,Los Angeles,1.85
14407619,California,Orange,1.0
12519156,California,Los Angeles,1.41
11027237,California,Los Angeles,1.59
14413393,California,Orange,1.01
12928810,California,Los Angeles,1.29
11275501,California,Los Angeles,1.69
14187046,California,Orange,1.47
10849190,California,Los Angeles,1.21
11686063,California,Los Angeles,1.18
14216260,California,Orange,1.13
11191834,California,Los Angeles,2.09
12746709,California,Los Angeles,2.33
11664974,California,Los Angeles,1.25
14197847,California,Orange,1.15
14469235,California,Orange,1.48
11459724,California,Los Angeles,1.21
11263493,California,Los Angeles,1.54
13957141,California,Orange,1.33
14397301,California,Orange,1.02
11294264,California,Los Angeles,2.11
14179838,California,Orange,1.2
13949867,California,Orange,1.48
14344801,California,Orange,1.05
14439081,California,Orange,1.0
14397727,California,Orange,1.0
11262830,California,Los Angeles,2.54
14146375,California,Orange,1.14
12020914,California,Los Angeles,0.94
14397793,California,Orange,1.01
12908215,California,Los Angeles,1.19
12419015,California,Los Angeles,1.24
12177360,California,Los Angeles,1.1
13937490,California,Orange,1.04
12108701,California,Los Angeles,1.19
12864106,California,Los Angeles,1.72
17085697,California,Ventura,1.11
14349801,California,Orange,1.25
12922304,California,Los Angeles,1.21
11083781,California,Los Angeles,1.23
11234980,California,Los Angeles,1.24
10871840,California,Los Angeles,1.29
11184509,California,Los Angeles,1.91
11054952,California,Los Angeles,1.23
10871814,California,Los Angeles,1.25
14354527,California,Orange,1.35
10785076,California,Los Angeles,1.23
17091892,California,Ventura,1.06
17091585,California,Ventura,1.07
17092051,California,Ventura,1.05
10761185,California,Los Angeles,1.24
17206392,California,Ventura,1.09
10903145,California,Los Angeles,1.22
10925233,California,Los Angeles,1.23
13974942,California,Orange,1.21
11276931,California,Los Angeles,1.86
11084606,California,Los Angeles,1.25
12391683,California,Los Angeles,1.4
12757529,California,Los Angeles,1.89
12406177,California,Los Angeles,1.28
13926436,California,Orange,1.14
17200797,California,Ventura,1.12
12848588,California,Los Angeles,1.89
12189307,California,Los Angeles,1.31
14350976,California,Orange,1.34
12540492,California,Los Angeles,1.92
13036070,California,Los Angeles,1.6
14407001,California,Orange,1.0
12849410,California,Los Angeles,1.19
13035523,California,Los Angeles,1.24
10875605,California,Los Angeles,1.21
11989684,California,Los Angeles,1.24
10850177,California,Los Angeles,1.23
14011136,California,Orange,1.31
14352347,California,Orange,1.29
12129875,California,Los Angeles,1.14
14431381,California,Orange,1.22
11682794,California,Los Angeles,1.15
12410209,California,Los Angeles,1.63
14375598,California,Orange,1.03
12758003,California,Los Angeles,1.39
11415072,California,Los Angeles,1.45
10715571,California,Los Angeles,1.22
14179413,California,Orange,1.36
11290383,California,Los Angeles,1.83
13944813,California,Orange,1.23
11004047,California,Los Angeles,1.13
14336867,California,Orange,1.12
14145507,California,Orange,1.24
11047847,California,Los Angeles,1.46
17274537,California,Ventura,1.07
13996476,California,Orange,2.36
17282791,California,Ventura,1.06
14506528,California,Orange,0.98
14200461,California,Orange,1.13
12167521,California,Los Angeles,1.22
12099495,California,Los Angeles,1.14
12828603,California,Los Angeles,1.45
14485876,California,Orange,1.04
14393220,California,Orange,0.98
12807517,California,Los Angeles,1.28
14147765,California,Orange,1.12
14459745,California,Orange,1.57
11661927,California,Los Angeles,1.21
10867098,California,Los Angeles,1.32
14388104,California,Orange,1.01
11236998,California,Los Angeles,1.98
12797091,California,Los Angeles,1.24
11236745,California,Los Angeles,2.57
12984104,California,Los Angeles,1.49
17119437,California,Ventura,1.17
14389711,California,Orange,1.02
14488541,California,Orange,0.98
17215196,California,Ventura,1.05
12883228,California,Los Angeles,1.22
12944324,California,Los Angeles,1.16
12427853,California,Los Angeles,1.19
14458889,California,Orange,1.47
14459214,California,Orange,1.52
11005107,California,Los Angeles,1.3
11075555,California,Los Angeles,1.22
11736686,California,Los Angeles,1.59
12488589,California,Los Angeles,1.22
14340489,California,Orange,1.11
14340509,California,Orange,1.11
11516344,California,Los Angeles,1.24
11460212,California,Los Angeles,1.21
12974050,California,Los Angeles,1.28
14017217,California,Orange,1.44
14341482,California,Orange,1.45
14209240,California,Orange,1.08
12021791,California,Los Angeles,1.2
11236033,California,Los Angeles,1.59
14440329,California,Orange,1.01
14167172,California,Orange,1.21
10771776,California,Los Angeles,1.23
11942903,California,Los Angeles,1.19
12740777,California,Los Angeles,1.29
12849848,California,Los Angeles,1.3
13998739,California,Orange,2.3
13930048,California,Orange,1.27
11729441,California,Los Angeles,1.51
12873853,California,Los Angeles,1.33
11964513,California,Los Angeles,1.21
11238669,California,Los Angeles,1.79
14464060,California,Orange,1.44
14491138,California,Orange,0.97
12224891,California,Los Angeles,3.14
11227265,California,Los Angeles,1.86
13048314,California,Los Angeles,3.21
11294800,California,Los Angeles,1.81
14145017,California,Orange,1.1
12948943,California,Los Angeles,1.15
12457860,California,Los Angeles,1.23
11045608,California,Los Angeles,1.25
10756918,California,Los Angeles,1.23
12218877,California,Los Angeles,2.23
11464140,California,Los Angeles,1.21
12182671,California,Los Angeles,1.19
10978099,California,Los Angeles,1.47
17265000,California,Ventura,1.06
13844137,California,Orange,1.29
11668782,California,Los Angeles,1.21
11738954,California,Los Angeles,1.24
12830216,California,Los Angeles,1.21
14491939,California,Orange,1.03
13892696,California,Orange,1.12
17201795,California,Ventura,1.1
13837184,California,Orange,1.25
14493844,California,Orange,1.02
11280251,California,Los Angeles,2.1
17283230,California,Ventura,1.06
11212568,California,Los Angeles,1.58
13839279,California,Orange,1.31
11458918,California,Los Angeles,1.22
14494878,California,Orange,1.6
12951375,California,Los Angeles,1.26
17201806,California,Ventura,1.1
12454287,California,Los Angeles,1.24
12302820,California,Los Angeles,1.34
17226517,California,Ventura,1.09
10833476,California,Los Angeles,1.44
10983070,California,Los Angeles,1.24
14232922,California,Orange,1.07
17141453,California,Ventura,1.09
12436708,California,Los Angeles,1.2
10861740,California,Los Angeles,1.2
12318825,California,Los Angeles,1.25
11663451,California,Los Angeles,1.25
14395011,California,Orange,1.0
11449843,California,Los Angeles,1.18
12125134,California,Los Angeles,1.68
11820594,California,Los Angeles,1.38
10778081,California,Los Angeles,1.23
12621532,California,Los Angeles,1.76
12257960,California,Los Angeles,1.41
11858883,California,Los Angeles,2.04
11445008,California,Los Angeles,1.23
17074136,California,Ventura,1.06
12695088,California,Los Angeles,1.35
14391577,California,Orange,0.99
13896706,California,Orange,1.11
12439300,California,Los Angeles,1.29
17225785,California,Ventura,1.12
17247678,California,Ventura,0.01
11455858,California,Los Angeles,1.21
17062754,California,Ventura,1.23
12447682,California,Los Angeles,1.25
12822258,California,Los Angeles,1.21
11456510,California,Los Angeles,1.44
12822712,California,Los Angeles,1.23
14025081,California,Orange,1.16
11212747,California,Los Angeles,1.68
14289597,California,Orange,1.24
12445583,California,Los Angeles,1.27
12689980,California,Los Angeles,1.19
11099713,California,Los Angeles,1.24
11906970,California,Los Angeles,1.19
12223289,California,Los Angeles,1.31
12222610,California,Los Angeles,1.39
14234256,California,Orange,1.11
14151591,California,Orange,1.16
12543835,California,Los Angeles,1.21
12259544,California,Los Angeles,3.63
12967029,California,Los Angeles,1.37
11097709,California,Los Angeles,1.21
11877717,California,Los Angeles,1.2
12314298,California,Los Angeles,1.28
11453719,California,Los Angeles,1.22
17064683,California,Ventura,1.16
12459618,California,Los Angeles,1.22
12470054,California,Los Angeles,1.31
11691103,California,Los Angeles,1.2
11973361,California,Los Angeles,1.19
12196014,California,Los Angeles,1.36
17157514,California,Ventura,1.24
11934634,California,Los Angeles,1.28
12665763,California,Los Angeles,1.62
11710077,California,Los Angeles,1.23
12870320,California,Los Angeles,1.29
11270292,California,Los Angeles,1.45
14443751,California,Orange,1.01
11484307,California,Los Angeles,1.27
12205522,California,Los Angeles,1.22
14464058,California,Orange,1.41
11075077,California,Los Angeles,1.32
12488210,California,Los Angeles,1.71
17216972,California,Ventura,1.07
11889293,California,Los Angeles,1.14
11315367,California,Los Angeles,1.59
10717106,California,Los Angeles,1.39
11176170,California,Los Angeles,1.38
11059007,California,Los Angeles,1.41
12865027,California,Los Angeles,1.34
11271173,California,Los Angeles,1.69
10966115,California,Los Angeles,1.26
14263048,California,Orange,1.2
11887936,California,Los Angeles,1.28
12866239,California,Los Angeles,1.34
12267731,California,Los Angeles,2.12
10820013,California,Los Angeles,1.22
11307267,California,Los Angeles,1.53
11180963,California,Los Angeles,1.24
14441294,California,Orange,1.19
11972680,California,Los Angeles,1.21
11711383,California,Los Angeles,1.23
14445524,California,Orange,1.01
13987766,California,Orange,1.19
14258186,California,Orange,1.19
12882445,California,Los Angeles,1.32
12659916,California,Los Angeles,1.35
13878139,California,Orange,1.17
14458212,California,Orange,1.6
11267070,California,Los Angeles,1.72
12502492,California,Los Angeles,1.25
14457785,California,Orange,1.58
10962934,California,Los Angeles,1.34
12501700,California,Los Angeles,1.56
10893525,California,Los Angeles,1.34
14173221,California,Orange,1.12
12889024,California,Los Angeles,2.06
14455943,California,Orange,1.0
14456179,California,Orange,1.54
14172504,California,Orange,1.24
11891059,California,Los Angeles,2.55
11849231,California,Los Angeles,1.28
10739672,California,Los Angeles,5.7
10818359,California,Los Angeles,1.21
11850235,California,Los Angeles,1.6
11266000,California,Los Angeles,1.39
11177096,California,Los Angeles,1.38
11495930,California,Los Angeles,1.23
12876905,California,Los Angeles,1.28
13998117,California,Orange,1.27
11177312,California,Los Angeles,2.55
14461276,California,Orange,1.04
12492409,California,Los Angeles,1.27
10816601,California,Los Angeles,1.2
17216427,California,Ventura,1.16
11149079,California,Los Angeles,1.29
10895439,California,Los Angeles,1.26
17212823,California,Ventura,1.12
17215523,California,Ventura,1.09
12269193,California,Los Angeles,1.42
12895501,California,Los Angeles,1.62
12494069,California,Los Angeles,1.2
13991380,California,Orange,1.28
12199003,California,Los Angeles,1.43
12494842,California,Los Angeles,1.21
11177746,California,Los Angeles,1.33
12282209,California,Los Angeles,1.45
12085096,California,Los Angeles,1.1
10814876,California,Los Angeles,1.24
10720558,California,Los Angeles,1.21
12216412,California,Los Angeles,1.58
12840141,California,Los Angeles,1.25
11278198,California,Los Angeles,2.71
11052262,California,Los Angeles,1.31
10868999,California,Los Angeles,1.21
11511253,California,Los Angeles,1.12
12928211,California,Los Angeles,3.92
11472328,California,Los Angeles,1.13
17221822,California,Ventura,1.15
14014097,California,Orange,1.16
17266442,California,Ventura,1.08
12144563,California,Los Angeles,1.15
11728344,California,Los Angeles,8.36
10905531,California,Los Angeles,1.21
12107475,California,Los Angeles,1.18
12684287,California,Los Angeles,1.37
14282693,California,Orange,1.99
11598347,California,Los Angeles,1.23
12683971,California,Los Angeles,1.14
11049133,California,Los Angeles,1.23
11464827,California,Los Angeles,1.2
12832113,California,Los Angeles,1.18
14414343,California,Orange,1.01
14486495,California,Orange,1.02
17052942,California,Ventura,1.21
11880061,California,Los Angeles,1.67
11089921,California,Los Angeles,1.23
12464402,California,Los Angeles,1.21
10903878,California,Los Angeles,1.21
11523134,California,Los Angeles,1.63
12060604,California,Los Angeles,1.1
12522197,California,Los Angeles,1.42
11210636,California,Los Angeles,1.58
14268547,California,Orange,1.36
12857572,California,Los Angeles,1.2
12192542,California,Los Angeles,1.32
11306629,California,Los Angeles,1.51
14182823,California,Orange,1.56
11306717,California,Los Angeles,1.47
12670218,California,Los Angeles,1.13
11057114,California,Los Angeles,1.22
14472218,California,Orange,1.01
12284714,California,Los Angeles,1.88
11686100,California,Los Angeles,1.15
12669957,California,Los Angeles,1.29
11175731,California,Los Angeles,1.42
11686406,California,Los Angeles,1.16
14266092,California,Orange,1.16
13884674,California,Orange,1.72
12210902,California,Los Angeles,1.23
12192758,California,Los Angeles,1.24
12128327,California,Los Angeles,1.18
10721895,California,Los Angeles,1.24
12522707,California,Los Angeles,1.32
12856644,California,Los Angeles,1.45
14426707,California,Orange,0.93
10824483,California,Los Angeles,1.24
11306049,California,Los Angeles,1.6
11204865,California,Los Angeles,1.72
17170010,California,Ventura,1.16
14427059,California,Orange,1.04
17206678,California,Ventura,1.13
14241715,California,Orange,1.12
10902582,California,Los Angeles,1.21
12289182,California,Los Angeles,2.01
14477847,California,Orange,1.0
12190491,California,Los Angeles,1.27
14476782,California,Orange,0.99
12472737,California,Los Angeles,2.1
12190508,California,Los Angeles,1.26
10822782,California,Los Angeles,1.23
14429342,California,Orange,1.1
11505379,California,Los Angeles,1.12
12475434,California,Los Angeles,1.42
12697925,California,Los Angeles,1.29
13995396,California,Orange,1.62
10714880,California,Los Angeles,1.24
